,license_num,historicallicensenum,status,license_type,issued,expires,business_name,dba_name,comments,location_comments,opening,closing,patronsout,capacity,applicant,manager,day_phone,evening_phone,address,city,state,zip,fulladdress,Latitude,Longitude
1291,LB-99809,CV7MWL0163,Active,CV7 Malt Wine Liq.,2013-11-14,2022-12-31,"WAGAMAMA BOSTON ONE, LLC",WAGAMAMA,1 NO BAR 2 ALCOHOLIC BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS PATIO CONDITIONS STAFFED ALL TIMES,IN ONE ROOM LOCATED IN THE PRUDENTIAL CENTER WITH KITCHEN AND STORAGE IN THE REAR AND TO INCLUDE OUTDOOR SEATING FOR 24 SEATS ON A PRIVATE PATIO DIRECTLY NEXT TO THE PREMISES IN THE (PRUDENTIAL CENTER) BETWEEN THE HOURS OF 11:00 AM - 11:00 PM.,,MIDNIGHT,12:30 AM,162.0," WAGAMAMA BOSTON ONE, LLC", RANDY HILL,,(617)742-9242,800-   Boylston ST,boston,MA,02199,"800-   Boylston ST, Boston, MA, 02199",42.347159999992265,-71.08251000126337
1292,LB-99810,CV7MWL0164,Active,CV7 Malt Wine Liq.,2013-11-14,2022-12-31,"WAGAMAMA BOSTON ONE, LLC",WAGAMAMA,OUTDOOR SEASONAL PATIO HOURS OPERATION NOON MIDNIGHT,"@ 200-299 QUINCY MARKET BLDG SPACE 2386 BOSTON, MA 02109: 4 ROOMS ON THE LOWER LEVEL, WITH 2 DINING ROOMS, 2 STORAGE AREAS AND AN OPEN KITCHEN.  INCLUDES AN OUTDOOR SEASONAL (APRIL-OCTOBER) PATIO ON PRIVATE PROPERTY FOR 54 PATRONS.  CAPACITY BREAKDOWN:",,MIDNIGHT,12:30 AM,148.0," WAGAMAMA BOSTON ONE, LLC", HECTOR TOVAR,,(617)742-9242,200-299  Faneuil Hall Marketplace ,boston,MA,02109,"200-299  Faneuil Hall Marketplace , Boston, MA, 02109",42.36019981580233,-71.05479820410139
1293,LB-102027,RETMW0043,Active,Retail Malt Wine,2013-11-14,2022-12-31,SUNILA CORPORATION,QUALITY MART,Board acknowledges granted petition to open 10 00 m on Sundays,"IN ONE ROOM ON FIRST FLOOR WITH STORAGE; FRONT EXIT WITH EMERGENCY DOOR EXIT.  MAIL IS UNDELIVEREABLE AT ADDRESS OF LICENSE LOCATION; CORRESPONDENCE TO BE SENT TO HOME ADDRESS OF NAVEEN KAPOOR, OWNER & MANAGER OF RECORD.",,11:00 PM,,0.0, SUNILA CORPORATION, NAVEEN KAPOOR,(617)202-6044,,150- N Beacon ST,brighton,MA,02135,"150- N Beacon ST, Brighton, MA, 02135",42.3547710657878,-71.14647611813274
1294,LB-101860,RETAL0028,Active,Retail All Alc.,2013-11-14,2022-12-31,"CHOICE MART, INC.",CHOICE MART,Board granted petition to open 10 00 m on Sundays,IN ONE ROOM ON THE FIRST FLOOR; STORAGE IN THE REAR.  IN ONE ROOM IN BASEMENT STORAGE IN THE REAR.,,11:00 PM,,0.0," CHOICE MART, INC.", RONI F. YASMINE,,7815518141,181-   Massachusetts AVE,boston,MA,02115,"181-   Massachusetts AVE, Boston, MA, 02115",42.34564999992999,-71.08728000114733
1295,LB-99819,CV7MWL0173,Active,CV7 Malt Wine Liq.,2013-11-14,2022-12-31,JONATHAN B. HARKER,ITALIAN EXPRESS PIZZERIA,1 ALCOHOLIC BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS INSIDE ON PATIO 2 NO BAR 3 CLOSING 10 00 P M,"IN ONE ROOM ON THE FIRST FLOOR WITH KITCHEN IN THE REAR, STORAGE IN THE ATTIC, AND TO INCLUDE AN OUTDOOR SEASONAL PATIO FROM APRIL - OCTOBER FOR 30 PATRONS ON PRIVATE PROPERTY BETWEEN THE HOURS OF 11:00 A.M. - 10:00 P.M.",,MIDNIGHT,12:30 AM,30.0, JONATHAN B. HARKER, JONATHAN HARKER,,6174612903,336     Sumner ST,eastboston,MA,02128,"336     Sumner ST, East Boston, MA, 02128",42.36728653850569,-71.0357391927166
1296,LB-99401,CV7AL0599,Active,CV7 All Alc.,2013-11-14,2021-12-31,"High Street LL, LLC",,5 19 08 Board approved bottle service PATIO CONDITIONS 1 ALCOHOLIC BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS 2 CLOSING HOUR 11 00 P M,IN 2 ROOMS ON THE FIRST FLOOR; ONE ROOM ON LOWER LEVEL AND BASEMENT FOR STORAGE AND TO INCLUDE AN OUTDOOR SEASONAL PATIO ON PRIVATE PROPERTY FROM APRIL THROUGH OCTOBER FOR 48 PATRONS BETWEEN THE HOURS OF 11:00 A.M. - 11:00 P.M. AND TO INCLUDE AN ADDITIONAL OUTDOOR SEASONAL SIDEWALK CAFE AT 131 BROAD,,2:00 AM,2:30 AM,399.0," High Street LL, LLC", Mark Wilcox Smith,,,200-   High ST,boston,MA,02110,"200-   High ST, Boston, MA, 02110",42.356780000039066,-71.05200000122741
1297,LB-101883,RETAL0061,Active,Retail All Alc.,2013-11-14,2022-12-31,"CAMILO, INC.",CAMILO LIQUORS III,Board acknowledges granted petition to open 10 m on Sundays,"Consisting of a single floor of commercial retail space, approximately 1,400SF with one entrance and 2 exits and a restroom in the rear of the building. There is also a basement for storage only.",,11:00 PM,,0.0," CAMILO, INC.", FRANCISCO CAMILO,,(617)306-9846,544-   River ST,mattapan,MA,02126,"544-   River ST, Mattapan, MA, 02126",42.26666999966525,-71.09563000113901
1298,LB-101923,RETAL0121,Active,Retail All Alc.,2013-11-14,2022-12-31,"SAE ENTERPRISES, INC.",MISSION HILL LIQUORS,       ,In three rooms on the first floor; cellar for stock.,,11:00 PM,,0.0," SAE ENTERPRISES, INC.", SAE HYUN KANG,,6176945264,1623     Tremont ST,roxbury,MA,02120,"1623     Tremont ST, Roxbury, MA, 02120",42.33387999966128,-71.10344000137523
1299,LB-102050,RETMW0081,Active,Retail All Alc.,2013-11-14,2022-12-31,"BACCO'S WINE & CHEESE, INC.",BACCO'S WINE & CHEESE,No nips singles Board acknowledged request permission to open 10AM Sundays,,,11:00 PM,,0.0," BACCO'S WINE & CHEESE, INC.", ROBERT D. BACCO,,(617)947-4731,31     Saint James AVE,boston,MA,02116,"31     Saint James AVE, Boston, MA, 02116",42.35086717738236,-71.07188451966708
1300,LB-98956,CV7AL0076,Active,CV7 All Alc.,2013-11-14,2022-12-31,"Allston Silhouette Lounge, LLC",SILHOUETTE LOUNGE,,Rear entrance from alley to kitchen and bulkhead entrance to cellar for stock - in two rooms and kitchen on the first floor; cellar for stock.,,1:00 AM,1:30 AM,86.0," Allston Silhouette Lounge, LLC", Fred Starikov,,(617)254-9417,200-  Brighton AVE,allston,MA,02134,"200-  Brighton AVE, Allston, MA, 02134",42.35305000018981,-71.13417000147801
1301,LB-99091,CV7AL0232,Active,CV7 All Alc.,2013-11-14,2022-12-31,"LSF Copley Square, LLC",LEGAL SEA FOODS,10 00 M OPENING ON SUNDAYS ALCOHOL SERVICE WITH BRUNCH,"TWO LEVELS WITH EMPLOYEE LOCKERS AND MECHANICAL ROOM ON UPPER LEVEL; OFFICE, KITCHEN, 2 DINING ROOMS AND FUNCTION ROOMS ON LOWER LEVEL.  ONE ENTRANCE & EXIT TO MALL, EGRESS FROM DINING ROOM AND SIDE EXIT TO MALL CORRIDOR, REAR EXIT TO SERVICE ELEVATOR.",,2:00 AM,2:30 AM,299.0," LSF COPLEY SQUARE, LLC", SEAN P. DONNELLY,,(540)849-9212,100-  Huntington AVE,boston,MA,02116,"100-  Huntington AVE, Boston, MA, 02116",42.34743050931278,-71.07743587919198
1302,LB-98997,CV7AL0125,Active,CV7 All Alc.,2013-11-14,2022-12-31,BHC CORPORATION GENERAL PARTNER,CLUB CAFÉ,       ,IN FOUR ROOMS AND KITCHEN ON THE FIRST FLOOR - BASEMENT FOR STOCK.  AND TO INCLUDE AN OUTDOOR SEASONAL PATIO ON PRIVATE PROPERTY FOR 28 PATRONS WITH PATIO HOURS: WEEKDAYS: 5:00 P.M. - 11:00 P.M. AND WEEKENDS AND HOLIDAYS: 11:00 A.M. - 11:00 P.M.,,2:00 AM,2:30 AM,433.0, BHC CORPORATION GENERAL PARTNER, FRANK A. RIBAUDO,,(617)266-5801,209-  Columbus Av,boston,MA,02116,"209-  Columbus Av, Boston, MA, 02116",42.34855898101527,-71.07229078216484
1303,LB-98779,CLBAL0002,Active,Clb. All Alc.,2013-11-14,2022-12-31,"ST. BOTOLPH CLUB, INC.",,,Rear emergency exits; in whole of said buiding.  CAPACITY BREAKDOWN: 1ST FL - 105; 2ND FL - 85; 3RD FL - 6; 4TH FL - 6.,,1:00 AM,1:30 AM,202.0," ST. BOTOLPH CLUB, INC.", Megan Spies,,(617)536-7570,199-   Commonwealth AVE,boston,MA,02116,"199-   Commonwealth AVE, Boston, MA, 02116",42.351588000230144,-71.08093000159742
1304,LB-98999,CV7AL0127,Active,Clb. All Alc.,2013-11-14,2021-12-31,BOSTON HOSPITALITY PARTNERS LLC,The Club,,,,2:00 AM,2:30 AM,0.0, Boston Hospitality Partners LLC, John Luciano,,(617)242-9715,115-   Federal ST,boston,MA,02110,"115-   Federal ST, Boston, MA, 02110",42.35451400018264,-71.05699300168962
1305,LB-99367,CV7AL0563,Active,CV7 All Alc.,2013-11-14,2022-12-31,"OUR FATHER'S DELI, LLC",OUR FATHER'S DELI,,"In one large room on ground floor including mezzanine level, with dining/bar area, deli counter, storage, and kitchen in one room with one bar. Outdoor (seasonal) March-October seating area on private property for approximately 20 patrons with access to bar patio.",,2:00 AM,2:30 AM,140.0," OUR FATHER'S DELI, LLC", ELIZABETH MILLER,(617)304-3025,,197- N Harvard ST,allston,MA,02134,"197- N Harvard ST, Allston, MA, 02134",42.36361196519609,-71.13003307411927
1306,LB-99643,CV7MW0444,Active,CV7 Malt Wine,2013-11-14,2022-12-31,"MIRAGE CHARCOAL KABOB, INC.",ZEN RESTAURANT,OUTDOOR SEASONAL PATIO HOURS OPERATION 11 00 M P,IN ONE ROOM ON THE FIRST FLOOR WITH KITCHEN AND ONE ROOM ON THE SECOND FLOOR; BASEMENT FOR STORAGE.  INCLUDES AN OUTDOOR SEASONAL PATIO FROM MARCH THROUGH NOVEMBER.,,11:00 PM,11:30 PM,70.0," MIRAGE CHARCOAL KABOB, INC.",DE WEI GUAN,,(617)325-2960,21A     Beacon ST,boston,MA,02108,"21A     Beacon ST, Boston, MA, 02108",42.35824999976345,-71.06224000158585
1307,LB-98987,CV7AL0113,Active,CV7 All Alc.,2013-11-14,2022-12-31,"FJS, INC.",SANTARPIO,       ,"Rear entrance to cellar for stock;115 Chelsea St,emergency exit; in one room and kitchen on first floor; cellar for stock.",,1:00 AM,1:30 AM,156.0," FJS, INC.", FRANK A. SANTARPIO,,9787775598,111-115   Chelsea ST,eastboston,MA,02128,"111-115   Chelsea ST, East Boston, MA, 02128",42.37264000027015,-71.03526000169032
1308,LB-99264,CV7AL0433,Active,CV7 All Alc.,2013-11-14,2022-12-31,OLD COLONIAL CORPORATION,BELL IN HAND,       ,,,2:00 AM,2:30 AM,496.0, OLD COLONIAL CORPORATION, DEBRA E. KESSLER,,(617)227-2098,45-55   Union ST,boston,MA,02108,"45-55   Union ST, Boston, MA, 02108",42.36160000036729,-71.05706000119696
1309,LB-99659,CV7MW0488,Active,CV7 Malt Wine,2013-11-14,2022-12-31,"SS INVESTMENTS, INC.",DIRTY WATER DOUGH COMPANY,1 ALCOHOLIC BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS 2 NO BAR,IN ONE ROOM ON THE FIRST FLOOR; KITCHEN AND STORAGE IN THE REAR.,,11:30 PM,MIDNIGHT,49.0," SS INVESTMENTS, INC.", SAMUEL SOKOL,,6174878300,222-  Newbury ST,boston,MA,02116,"222-  Newbury ST, Boston, MA, 02116",42.34975094552008,-71.08107798799861
1310,LB-99308,CV7AL0484,Active,Inn. All Alc.,2013-11-14,2022-12-31,"TS LODGING FOOD & BEVERAGE, LLC",MOXY HOTEL,,"Two food & beverage sevice areas within the 142,500 S.F., 24-story Moxy Hotel. The first service area with bar and cafe is located on second floor in main hotel guest amenity space. The second service area is a bar area located on the 24th floor with an outdoor (annual) terrace in private property. ",,2:00 AM,2:30 AM,0.0, TS LODGING FOOD AND BEVERAGE LLC, WILLIAM HARRINGTON,(603)203-1428,,240-  Tremont ST,boston,MA,02116,"240-  Tremont ST, Boston, MA, 02116",42.35096006959564,-71.06477513604288
1311,LB-98916,CV7AL0029,Active,CV7 All Alc.,2013-11-14,2022-12-31,"LSF Long Wharf, LLC",LEGAL SEA FOODS,1 Alcohol to be served only with food on patio 2 Staff present all times 3 Patio must close 11 00 P M 10 OPENING ON SUNDAYS ALCOHOL SERVICE WITH BRUNCH,"In two rooms on the first floor including a bar/lounge area; kitchen in the rear, two main entrances/exits and two emergency exits with storage in the basement, and a outdoor patio dining area for sixty (60) persons.",,2:00 AM,2:30 AM,238.0," LSF LONG WHARF, LLC", THOMAS J. LOWRY,,(508)309-9646,255     State ST,boston,MA,02109,"255     State ST, Boston, MA, 02109",42.35941721047455,-71.05112963950963
1312,LB-99184,CV7AL0343,Active,CV7 All Alc.,2013-11-14,2022-12-31,"LSF HARBORSIDE, LLC",Legal Harborside,10 00 M OPENING ON SUNDAYS ALCOHOL SERVICE WITH BRUNCH,"A RESTAURANT LOCATED IN BUILDING B OF 242 NORTHERN AVENUE CONSISTING OF ONE ROOM ON EACH OF THE 2 FLOORS FOR DINING, KITCHEN & STORAGE LOCATED ON THE 1ST FLOOR IN THE REAR, A ROOF DECK & AN OUTDOOR DINING PATIO.  WITH ONE MAIN ENTRANCE/EXIT AND 5 ADDITIONAL EXITS.  THE OUTDOOR PATIO WILL BE LOCATED",,2:00 AM,2:30 AM,809.0," LSF HARBORSIDE, LLC", JOANNA K. SHALEKBRISKI,,(617)875-9908,270     Northern AVE,boston,MA,02210,"270     Northern AVE, Boston, MA, 02210",42.34863651969287,-71.03779034268197
1313,LB-99267,CV7AL0435,Active,CV7 All Alc.,2013-11-14,2022-12-31,"Boston Amici Group, Inc.",PAZZA ON PORTER,,,,2:00 AM,2:30 AM,91.0," BOSTON AMICI GROUP, INC.", RAFFAELE SCALZI,(617)840-7417,,103-   Porter ST,eastboston,MA,02128,"103-   Porter ST, East Boston, MA, 02128",42.3730349996141,-71.03620800130471
1314,LB-99168,CV7AL0326,Active,CV7 All Alc.,2013-11-14,2022-12-31,"KOREAN FUSION, INC.",KOY,ALCOHOLIC BEVERAGES TO BE SERVED IN CONJUNCTION WITH BRUNCH ON SUNDAYS 10 00 M,"In one (1) room with main bar on the right hand side wall of restaurant with seventy-two (72 seats) and outside sidewalk dining area with twelve (12) seats.  Kitchen and cold storage located in the rear of the premises.  Premises consists of 3,193 sq. ft. of ground-level space, 3,343 sq. ft. of lowe",,2:00 AM,2:30 AM,64.0," KOREAN FUSION, INC.", CATARINA CHANG,(978)852-0113,,16-18   North ST,boston,MA,02109,"16-18   North ST, Boston, MA, 02109",42.360718132442585,-71.05645550989439
1315,LB-101954,RETAL0170,Active,Retail All Alc.,2013-11-14,2022-12-31,"CAMILO LIQUORS, INC.",CAMILO LIQUORS,1 9 00 AM LIQUOR SALES 2 8 M CONVENIENCE GOODS Board acknowledges granted petition to open 10 m on Sundays,In one room first floor and rear emergency exit.,,11:00 PM,,0.0," CAMILO LIQUORS, INC.", ERIC Y. CAMILO,,(617)201-8119,280-   Centre ST,jamaicaplain,MA,02130,"280-   Centre ST, Jamaica Plain, MA, 02130",42.32265000000309,-71.10160000112795
1316,LB-99812,CV7MWL0166,Active,CV7 Malt Wine Liq.,2013-11-14,2022-12-31,"YAMATO II, INC.",YAMATO II,1 ALCOHOLIC BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS 2 7 00 M OPENING FOOD SERVICE PATIO CONDITIONS STAFFED ALL TIMES 3 11 P CLOSING ON BRUNCH SUNDAYS 10,"IN THREE ROOMS ON BASEMENT LEVEL, AND A BAR AREA, KITCHEN AND STORAGE IN THE REAR AND TO INCLUDE A SEASONAL OUTDOOR PATIO ON THE STREET LEVEL LOCATED ON PRIVATE PROPERTY FOR 42 PATRONS BETWEEN THE HOURS OF 10:00 A.M. - 11:00 P.M.",,2:00 AM,2:30 AM,202.0," YAMATO II, INC.", MING JIANG,,(857)204-7732,545-  Boylston ST,boston,MA,02116,"545-  Boylston ST, Boston, MA, 02116",42.350797041334694,-71.07584862418894
1317,LB-101636,INNAL0024,Active,Inn. All Alc.,2013-11-14,2022-12-31,ICONIC FOOD AND BEVERAGE COMPANY LLC,FAIRMONT COPLEY PLAZA HOTEL,10 00 M ON SUNDAYS SALE ALCOHOLIC BEVERAGES WITH BRUNCH,IN WHOLE OF SAID BUILDING.  (SEE ISD CERTIFICATE FOR MORE COMPLETE DESCRIPTION OF CAPACITY.) AND TO INCLUDE A SEASONAL SIDEWALK CAFE FROM APRIL 30TH-NOVEMBER 15TH LOCATED ON A SECTION OF THE PUBLIC SIDEWALK IN FRONT OF 138 ST. JAMES AVENUE FOR 50 PATRONS BETWEEN THE HOURS OF 11:30 A.M. - MIDNIGHT.,,2:00 AM,2:30 AM,0.0, ICONIC FOOD AND BEVERAGE COMPANY LLC, Jerzy Ryszard Terpilowski.,,,138-150   Saint James AV,boston,MA,02116,"138-150   Saint James AV, Boston, MA, 02116",42.3495373,-71.0762207
1318,LB-99319,CV7AL0497,Active,Inn. All Alc.,2013-11-14,2022-12-31,"SC JM BOSTON BEVERAGE COMPANY, INC.",FOUR SEASONS AT ONE DALTON,Board granted petition to serve alcohol with brunch on Sundays 10 AM,,,2:00 AM,2:30 AM,0.0," SC JM BOSTON BEVERAGE COMPANY, INC.", FAREED KANDALAFT,(786)693-0741,,1-  Dalton ST,boston,MA,02115,"1-  Dalton ST, Boston, MA, 02115",42.34575371361116,-71.08401153534088
1319,LB-99198,CV7AL0357,Active,CV7 All Alc.,2013-11-14,2022-12-31,"BostoninFour, LLC",A.T. O’Keeffe’s,1 Alcoholic beverages to be served only in conjunction with brunch on Sundays from 11 00 m noon 2 Food available all times 3 Trash pickup 6 days week trash kept stored locked 4 Day time capacity 216 upper level 49 lower Night 269 Condition Temporary Capacity 93 standing first floor,"4500 sq ft restaurant on first floor in basement. Bar (41) seats and dining (44) seats on first floor. Kitchen, bar (7) seats and dining (42) seats in basement. Hours 11:00 AM - 2:00 AM Monday-Sunday. ",,2:00 AM,2:30 AM,93.0," BostonInFour, LLC", Dana John O'Keefe,,,911-  Boylston ST,boston,MA,02115,"911-  Boylston ST, Boston, MA, 02115",42.348430000010694,-71.08442000128646
1320,LB-101858,89053-PK-0116,Active,Retail All Alc.,2013-11-14,2022-12-31,"EAST BOSTON MALT CO., INC",KAPPY'S,Board granted petition to open 10 00 m on Sundays,IN ONE ROOM ON THE FIRST FLOOR; STORAGE IN THE REAR.,,11:00 PM,,0.0," EAST BOSTON MALT CO., INC", JOSEPH H. SELBY,(617)569-9696,,216-   Border ST,eastboston,MA,02128,"216-   Border ST, East Boston, MA, 02128",42.37570236671859,-71.040451610364
1321,LB-99542,CV7MW0109,Active,CV7 Malt Wine,2013-11-14,2022-12-31,D & G BROTHERS LLC,ICHIBAN YAKITORI SUSHI HOUSE,,One room and kitchen on the first floor and one room in basement for stock.,,11:00 PM,11:30 PM,76.0, D & G BROTHERS LLC, RONG GAO,,(917)285-5976,14B-14   Westland AVE,boston,MA,02115,"14B-14   Westland AVE, Boston, MA, 02115",42.34320474269345,-71.08674915801656
1322,LB-99564,CV7MW0205,Active,CV7 Malt Wine,2013-11-14,2022-12-31,"WIKROM, INC.",PHUKET THAI RESTAURANT,1 MALT WINE BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS 2 NO BAR,IN ONE ROOM ON THE FIRST FLOOR WITH KITCHEN IN REAR; BASEMENT FOR STORAGE.,,11:00 PM,11:30 PM,40.0," WIKROM, INC.", ROBERT S. OSMOND,,5083585321,1856-  Centre ST,westroxbury,MA,02132,"1856-  Centre ST, West Roxbury, MA, 02132",42.28589181274183,-71.15426419660874
1323,LB-99063,CV7AL0199,Active,CV7 All Alc.,2013-11-14,2021-12-31,CMG 225 Northern Ave LLC,,PATIO CONDITIONS 1 ALCOHOLIC BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS 2 STAFFED ALL TIMES HOURS MONDAY SUNDAY 00 AM CLOSING HOUR 10 M OPENING ON SUNDAYS ALCOHOL SERVICE BRUNCH,,,2:00 AM,2:30 AM,166.0, CMG 225 Northern Ave LLC, Mark Malatesta,,(617)242-9715,225-  Northern AVE,boston,MA,02210,"225-  Northern AVE, Boston, MA, 02210",42.34853737150044,-71.03873299190462
1324,LB-101937,RETAL0140,Active,Retail All Alc.,2013-11-13,2022-12-31,RNP CORPORATION,NICK'S LIQUORS,Board acknowledges granted petition to open 10 m on Sundays,In one room on first floor with storage in the rear.,,11:00 PM,,0.0, RNP CORPORATION, NARESH PATEL,,5088778011,4590-   Washington ST,roslindale,MA,02131,"4590-   Washington ST, Roslindale, MA, 02131",42.27626000012709,-71.13884000091876
1325,LB-99632,CV7MW0423,Active,CV7 Malt Wine,2013-11-13,2022-12-31,"JUAN REYES, INDIVIDUAL",MIAMI RESTAURANT,NO BAR ALCOHOL ONLY WITH FOOD B 11 00 P M CLOSING,"IN ONE ROOM ON THE FIRST FLOOR, KITCHEN AND STORAGE IN THE REAR.",,11:00 PM,11:30 PM,19.0," JUAN REYES, INDIVIDUAL", JUAN REYES,,6173258607,381-   Centre ST,jamaicaplain,MA,02130,"381-   Centre ST, Jamaica Plain, MA, 02130",42.3223372008168,-71.10927053908817
1326,LB-99678,CV7MW0527,Active,CV7 Malt Wine Liq.,2013-11-13,2022-12-31,"Blue Nile, Inc.",BLUE NILE RESTAURANT,ALCOHOLIC BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS ALCOHOL FOOD,"THE BUILDING SHARES A COMMON WALL BOTH TO THE RIGHT AND LEFT.  RESTAURANT IS LOCATED IN A ONE-STORY BUILDING.  FIRST FLOOR AT CURB LEVEL CONSISTS OF DINING AREA, BATHROOM, AND KITCHEN.  WITH FULL BASEMENT THAT WILL BE USED FOR STORAGE, FOOD PREP AND OFFICE SPACE.  ONE ENTRANCE ON CENTRE STREET.  ",,12:00 AM,12:30 AM,26.0," BLUE NILE, INC.", YOSEF HAILE,(617)422-5263,(617)784-6243,389-  Centre ST,jamaicaplain,MA,02130,"389-  Centre ST, Jamaica Plain, MA, 02130",42.322280000044685,-71.10956000109229
1327,LB-101946,RETAL0156,Active,Retail All Alc.,2013-11-13,2022-12-31,"TRUONG THAN MARKET, INC.",TROUNG THAN MARKET,Board granted petition sale alcoholic beverages on 10 00 AM opening Sundays,65 Beach Street; in one room on the first floor;basement for storage.,,11:00 PM,,0.0," TRUONG THANH LIQUORS, INC.", RAYMOND W. ENG,,,65-   Beach ST,boston,MA,02111,"65-   Beach ST, Boston, MA, 02111",42.3511200002346,-71.06011000146955
1328,LB-99550,CV7MW0139,Active,CV7 Malt Wine,2013-11-13,2022-12-31,BOSTON & MAINE FISH COMPANY,BOSTON & MAINE FISH COMPANY,Glass mugs with name premises on them 11 PM closing Roped off area only,"@ 200 Faneuil Hall Marketplace: in one room with kitchen area, and stock stored on premises.  ",,11:00 PM,11:30 PM,23.0, BOSTON & MAINE FISH COMPANY, ANDRE ORNELAS,,6175902205,200     Faneuil Hall Marketplace  ,boston,MA,02109,"200     Faneuil Hall Marketplace  , Boston, MA, 02109",42.36019981580233,-71.05479820410139
1329,LB-99871,CV7MWR0048,Active,CV7 Malt Wine Liq. Restrict.,2013-11-13,2022-12-31,SAUS BOSTON LLC,SAUS,2 00 M CLOSING HOUR ON FRIDAYS SATURDAYS SERVICE FOOD ONLY,"1800 SQUARE FEET W/800 SQ FEET ON FIRST FLOOR & 1000 SQ FEET IN BASEMENT.  PREP KITCHEN IN BASEMENT, 1 UNISEX BATHROOM IN BASEMENT, AND KITCHEN ON 1ST FLOOR.  ENTRANCE AT FRONT; SIDE DOOR EXIT AND REAR EXIT IN BASEMENT.",,MIDNIGHT,12:30 AM,22.0, SAUS BOSTON LLC, RENEE ELIAH,,(773)750-1063,33-   Union ST,boston,MA,02108,"33-   Union ST, Boston, MA, 02108",42.36116999997274,-71.05678000124117
1330,LB-101618,INNAL0005,Active,Inn. All Alc.,2013-11-13,2022-12-31,"Pineapple Restaurant Group Boston, LLC",The Trophy Room at Staypineapple Boston,1 Breakfast to be served 2 Lunches including hot meals from least 12 00 P M 7 days per week 3 Dinner 6 PM 9 4 Food consisting sandwiches available all times that alcoholic beverages being 5 44 seats eleven X foot tables in place as floor plan No more than bar,Unnumbered entrance on Chandler Street for stock in whole of said building. (6. No more than 11 seats at the bar.)   (SEE ISD CERTIFICATE FOR MORE COMPLETE DESCRIPTION OF CAPACITY.),,2:00 AM,2:30 AM,0.0," PINEAPPLE RESTAURANT GROUP BOSTON, LLC", EDWARD C. MOSES-GRANGER,,,22-28   Chandler ST,boston,MA,02116,"22-28   Chandler ST, Boston, MA, 02116",42.3471207,-71.0704159
1331,LB-101896,RETAL0080,Active,Retail All Alc.,2013-11-13,2022-12-31,PN Liquors LLC,DARA'S WINE & SPIRITS,,"Exit & entrance located in front of store. Emergency exit at rear of store, rear and one room for stock.",,11:00 PM,,0.0, PN Liquors LLC, Viralkumar S. Patel,(617)566-4850,(781)654-6530,750     Huntington AVE,boston,MA,02115,"750     Huntington AVE, Boston, MA, 02115",42.33354999968978,-71.1056200012138
1332,LB-99268,CV7AL0436,Active,CV7 All Alc.,2013-11-13,2022-12-31,"H AND M RESTAURANT, INC.",SOFIA ITALIAN STEAKHOUSE,       ,,,1:00 AM,1:30 AM,209.0," H AND M RESTAURANT, INC.", DEBRA WILLIAMS,,3399870117,1436-  VFW PW,westroxbury,MA,02132,"1436-  VFW PW, West Roxbury, MA, 02132",42.270891272171056,-71.1719015683283
1333,LB-99537,CV7MW0095,Active,CV7 Malt Wine,2013-11-13,2022-12-31,AOB CORP.,L STREET DINER & PIZZERIA,1 MALT WINE BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS 2 NO BAR,"In one room on the first floor, kitchen and storage in the rear",,10:00 PM,10:30 PM,36.0, AOB CORP., HANI YOUSEF,,6178180566,108-   L ST,southboston,MA,02127,"108-   L ST, South Boston, MA, 02127",42.334052871907176,-71.03509165978446
1334,LB-99521,CV7MW0053,Active,CV7 Malt Wine,2013-11-13,2022-12-31,"MARGIA, CORP.",GIACOMO'S RISTORANTE,1 MALT WINE BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS 2 NO BAR,"In one room on first floor with kitchen in rear, storage and kitchen work area in basement; second floor to include seating for 30 patrons. ",,MIDNIGHT,12:30 AM,28.0," MARGIA, CORP.", ADRIANA TRAVAGLIONE,(617)523-9026,,355-  Hanover ST,boston,MA,02113,"355-  Hanover ST, Boston, MA, 02113",42.3645700000055,-71.0534400012318
